sample_idx,accuracy_correct,match_type,confidence,predicted_answer,ground_truth_answer,match_f1,precision,recall,num_predicted_steps,num_reference_steps,num_matched_predictions,num_matched_references,avg_similarity,max_similarity,threshold_used
0,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
1,False,placeholder,0.0,insufficient information,Yes,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
2,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
3,True,exact,1.0,green,Green,0.5,1.0,0.3333333333333333,2,6,2,2,0.4887063503265381,0.7132730484008789,0.35
4,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
5,False,placeholder,0.0,insufficient information,Bus,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
6,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
7,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
8,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
9,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
10,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
11,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
12,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
13,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
14,True,yes_no,1.0,Yes,Yes,0.5,1.0,0.3333333333333333,2,6,2,2,0.4855545461177826,0.7653747797012329,0.35
15,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
16,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
17,False,placeholder,0.0,insufficient information,0,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
18,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
19,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
20,True,choice,1.0,A,A,0.7499999999999999,1.0,0.6,3,5,3,3,0.35768216848373413,0.8736077547073364,0.35
21,False,yes_no,1.0,No,Yes,0.5,1.0,0.3333333333333333,2,6,2,2,0.46858808398246765,0.8735637664794922,0.35
22,False,placeholder,0.0,insufficient information,0,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
23,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
24,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
25,False,yes_no,1.0,Yes,No,0.6666666666666666,1.0,0.5,3,6,3,3,0.3048200309276581,0.5972673296928406,0.35
26,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
27,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
28,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
29,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
30,True,yes_no,1.0,Yes,Yes,0.6666666666666666,1.0,0.5,3,6,3,3,0.4316827952861786,0.7615863680839539,0.35
31,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,4,0,0,0.0,0.0,0.0
32,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
33,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
34,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
35,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
36,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
37,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
38,True,numeric_exact,1.0,0,0,0.7499999999999999,1.0,0.6,3,5,3,3,0.396332710981369,0.8408607244491577,0.35
39,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
40,True,yes_no,1.0,no,No,0.5,1.0,0.3333333333333333,2,6,2,2,0.5345458984375,0.9437339901924133,0.35
41,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
42,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
43,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
44,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
45,True,yes_no,1.0,no,No,0.4444444444444445,1.0,0.2857142857142857,2,7,2,2,0.43939393758773804,0.7821022272109985,0.35
46,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
47,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
48,False,placeholder,0.0,insufficient information,0,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
49,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
50,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
51,False,placeholder,0.0,insufficient information,Right,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
52,False,placeholder,0.0,insufficient information,3,0.0,0.0,0.0,0,5,0,0,0.0,0.0,0.0
53,True,yes_no,1.0,Yes,Yes,0.5,1.0,0.3333333333333333,2,6,2,2,0.47108033299446106,0.7161518335342407,0.35
54,False,placeholder,0.0,insufficient information,No,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
55,False,yes_no,1.0,Yes,No,0.4,1.0,0.25,2,8,2,2,0.4445011019706726,0.6975984573364258,0.35
56,False,yes_no,1.0,Yes,No,0.4,1.0,0.25,2,8,2,2,0.37420740723609924,0.653510332107544,0.35
57,False,placeholder,0.0,insufficient information,Green,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
58,False,placeholder,0.0,insufficient information,No,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
59,True,yes_no,1.0,Yes,Yes,0.5454545454545454,1.0,0.375,3,8,3,3,0.4540499150753021,0.7300431132316589,0.35
60,True,yes_no,1.0,Yes,Yes,0.5454545454545454,1.0,0.375,3,8,3,3,0.42252016067504883,0.6722859144210815,0.35
61,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
62,True,yes_no,1.0,Yes,Yes,0.4,1.0,0.25,2,8,2,2,0.43260663747787476,0.6815916299819946,0.35
63,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
64,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0
65,False,placeholder,0.0,insufficient information,Yellow,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
66,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
67,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
68,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
69,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
70,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
71,False,yes_no,1.0,Yes,No,0.5454545454545454,1.0,0.375,3,8,3,3,0.34652218222618103,0.5479699969291687,0.35
72,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
73,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
74,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,6,0,0,0.0,0.0,0.0
75,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
76,False,placeholder,0.0,insufficient information,5,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
77,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
78,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
79,False,placeholder,0.0,insufficient information,0,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
80,False,placeholder,0.0,insufficient information,Yes,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
81,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
82,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
83,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
84,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
85,False,placeholder,0.0,insufficient information,1,0.0,0.0,0.0,0,9,0,0,0.0,0.0,0.0
86,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
87,False,placeholder,0.0,insufficient information,1,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
88,False,yes_no,1.0,no,Yes,0.4,1.0,0.25,2,8,2,2,0.37818410992622375,0.6988424062728882,0.35
89,False,placeholder,0.0,insufficient information,Yes,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
90,True,choice,1.0,B,B,0.4,1.0,0.25,2,8,2,2,0.5370674133300781,0.80577152967453,0.35
91,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
92,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
93,False,placeholder,0.0,insufficient information,C,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
94,False,placeholder,0.0,insufficient information,A,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
95,False,placeholder,0.0,insufficient information,2,0.0,0.0,0.0,0,7,0,0,0.0,0.0,0.0
96,False,placeholder,0.0,insufficient information,B,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
97,True,exact,0.7,"C. Yes, we are allowed to make a left.",A,0.6666666666666666,1.0,0.5,4,8,4,4,0.36827266216278076,0.7018755078315735,0.35
98,True,yes_no,1.0,No,No,0.4,1.0,0.25,2,8,2,2,0.3690037727355957,0.5632256269454956,0.35
99,False,placeholder,0.0,insufficient information,Green,0.0,0.0,0.0,0,8,0,0,0.0,0.0,0.0
