sample_idx,accuracy_correct,match_type,confidence,predicted_answer,ground_truth_answer,match_f1,precision,recall,num_predicted_steps,num_reference_steps,num_matched_predictions,num_matched_references,avg_similarity,max_similarity,threshold_used
0,True,exact,0.7,B. The object on the left is the smallest object.,C,0.5,1.0,0.3333333333333333,3,9,3,3,1.0,1.000000238418579,0.35
1,True,yes_no,1.0,Yes,Yes,0.5,1.0,0.3333333333333333,3,9,3,3,1.0000001192092896,1.0000003576278687,0.35
2,False,exact,0.3,A. Yes,B,0.5454545454545454,1.0,0.375,3,8,3,3,1.0000001192092896,1.000000238418579,0.35
3,True,exact,1.0,Green,Green,0.6666666666666666,1.0,0.5,3,6,3,3,1.000000238418579,1.000000238418579,0.35
4,True,exact,0.7,A. The knobs are currently in the downward facing position.,C,0.6666666666666666,1.0,0.5,4,8,4,4,1.0,1.0000001192092896,0.35
5,True,exact,1.0,Bus,Bus,0.6,1.0,0.42857142857142855,3,7,3,3,1.000000238418579,1.000000238418579,0.35
6,False,exact,0.3,B. On the right,A,0.6666666666666666,1.0,0.5,3,6,3,3,1.000000238418579,1.000000238418579,0.35
7,False,numeric_mismatch,0.0,0,2,0.6666666666666666,1.0,0.5,4,8,4,4,1.0,1.000000238418579,0.35
8,False,exact,0.3,C. Sloping up,A,0.7499999999999999,1.0,0.6,3,5,3,3,1.0000001192092896,1.000000238418579,0.35
9,False,exact,0.3,A. The dog is facing forwards.,B,0.7499999999999999,1.0,0.6,3,5,3,3,1.0,1.0000001192092896,0.35
10,False,numeric_mismatch,0.0,1,3,0.6666666666666666,1.0,0.5,3,6,3,3,1.0,1.000000238418579,0.35
11,True,exact,0.7,A. they are all equally distant away,A,0.6666666666666666,1.0,0.5,3,6,3,3,1.0,1.000000238418579,0.35
12,True,exact,0.7,A. The cat is to behind and to the left of the black and white shoes.,A,0.6666666666666666,1.0,0.5,3,6,3,3,1.0,1.000000238418579,0.35
13,False,exact,0.3,A. 2,C,0.6,1.0,0.42857142857142855,3,7,3,3,1.0,1.000000238418579,0.35
