sample_idx,accuracy_correct,match_type,confidence,predicted_answer,ground_truth_answer,match_f1,precision,recall,num_predicted_steps,num_reference_steps,num_matched_predictions,num_matched_references,avg_similarity,max_similarity,threshold_used
0,False,choice,1.0,A,C,0.3636363636363636,1.0,0.2222222222222222,2,9,2,2,1.0,1.000000238418579,0.35
1,True,yes_no,1.0,Yes,Yes,0.3636363636363636,1.0,0.2222222222222222,2,9,2,2,1.0,1.000000238418579,0.35
2,False,exact,0.3,A. Yes,B,0.4,1.0,0.25,2,8,2,2,1.0,1.000000238418579,0.35
3,True,exact,1.0,Green,Green,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.000000238418579,0.35
4,True,exact,0.7,C. The knobs are currently in the upward facing position.,C,0.4,1.0,0.25,2,8,2,2,1.0,1.000000238418579,0.35
5,True,exact,1.0,Bus,Bus,0.4444444444444445,1.0,0.2857142857142857,2,7,2,2,1.0,1.000000238418579,0.35
6,True,choice,1.0,A,A,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.0000001192092896,0.35
7,True,numeric_exact,1.0,2,2,0.4,1.0,0.25,2,8,2,2,1.0,1.000000238418579,0.35
8,False,choice,1.0,B,A,0.5714285714285715,1.0,0.4,2,5,2,2,1.0,1.000000238418579,0.35
9,False,choice,1.0,A,B,0.5714285714285715,1.0,0.4,2,5,2,2,1.0,1.0000001192092896,0.35
10,True,numeric_exact,1.0,3,3,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.0000001192092896,0.35
11,True,choice,1.0,A,A,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.000000238418579,0.35
12,False,choice,1.0,B,A,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.000000238418579,0.35
13,False,exact,0.3,A. 2,C,0.4444444444444445,1.0,0.2857142857142857,2,7,2,2,1.0,1.000000238418579,0.35
14,True,yes_no,1.0,Yes,Yes,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.0000001192092896,0.35
15,True,choice,1.0,B,B,0.5,1.0,0.3333333333333333,2,6,2,2,1.0000001192092896,1.0000003576278687,0.35
16,True,choice,1.0,A.,A,0.5714285714285715,1.0,0.4,2,5,2,2,1.0,1.0000001192092896,0.35
17,False,numeric_mismatch,0.0,2,0,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.000000238418579,0.35
18,False,choice,1.0,A.,B,0.5714285714285715,1.0,0.4,2,5,2,2,1.0,1.000000238418579,0.35
19,False,choice,1.0,A,C,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.000000238418579,0.35
20,True,exact,0.7,A. 30,A,0.5714285714285715,1.0,0.4,2,5,2,2,1.0,1.0000001192092896,0.35
21,True,yes_no,1.0,Yes,Yes,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.000000238418579,0.35
22,False,numeric_mismatch,0.0,1,0,0.4,1.0,0.25,2,8,2,2,1.0,1.000000238418579,0.35
23,False,choice,1.0,B,C,0.5,1.0,0.3333333333333333,2,6,2,2,1.0,1.0000001192092896,0.35
