sample_idx,accuracy_correct,match_type,confidence,predicted_answer,ground_truth_answer,match_f1,precision,recall,num_predicted_steps,num_reference_steps,num_matched_predictions,num_matched_references,avg_similarity,max_similarity,threshold_used
0,True,choice,1.0,C,C,0.19999999999999998,1.0,0.1111111111111111,1,9,1,1,1.0,1.0,0.35
1,True,yes_no,1.0,Yes,Yes,0.19999999999999998,1.0,0.1111111111111111,1,9,1,1,1.0,1.0000001192092896,0.35
2,True,choice,1.0,B,B,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0000001192092896,0.35
3,True,exact,1.0,Green,Green,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
4,True,choice,1.0,C,C,0.2222222222222222,1.0,0.125,1,8,1,1,0.9999999403953552,1.0000001192092896,0.35
5,True,exact,1.0,Bus,Bus,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0,0.35
6,True,choice,1.0,A,A,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
7,False,numeric_mismatch,0.0,1,2,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0,0.35
8,False,choice,1.0,B,A,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.000000238418579,0.35
9,True,choice,1.0,B,B,0.33333333333333337,1.0,0.2,1,5,1,1,0.9999998807907104,1.0,0.35
10,True,numeric_exact,1.0,3,3,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0000001192092896,0.35
11,True,choice,1.0,A,A,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
12,False,choice,1.0,C,A,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0000001192092896,0.35
13,True,choice,1.0,C,C,0.25,1.0,0.14285714285714285,1,7,1,1,0.9999999403953552,1.0,0.35
14,True,yes_no,1.0,Yes,Yes,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
15,False,choice,1.0,C,B,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
16,True,choice,1.0,A,A,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
17,True,numeric_exact,1.0,0,0,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
18,True,choice,1.0,B,B,0.33333333333333337,1.0,0.2,1,5,1,1,0.9999998807907104,0.9999999403953552,0.35
19,True,choice,1.0,C,C,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0000001192092896,0.35
20,True,choice,1.0,A,A,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
21,False,yes_no,1.0,No,Yes,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
22,True,numeric_exact,1.0,0,0,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0,0.35
23,True,choice,1.0,C,C,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0000001192092896,0.35
24,False,choice,1.0,B,A,0.2222222222222222,1.0,0.125,1,8,1,1,0.9999999403953552,1.0,0.35
25,False,yes_no,1.0,Yes,No,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0000001192092896,0.35
26,True,choice,1.0,A,A,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,0.9999999403953552,1.0,0.35
27,True,choice,1.0,A,A,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0,0.35
28,True,choice,1.0,B,B,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
29,True,choice,1.0,B,B,0.19999999999999998,1.0,0.1111111111111111,1,9,1,1,1.0,1.0,0.35
30,False,yes_no,1.0,No,Yes,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
31,False,choice,1.0,A,B,0.4,1.0,0.25,1,4,1,1,1.0,1.0000001192092896,0.35
32,False,choice,1.0,B,A,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
33,True,choice,1.0,C,C,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
34,False,choice,1.0,B,C,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
35,False,choice,1.0,B,C,0.33333333333333337,1.0,0.2,1,5,1,1,0.9999998807907104,1.0,0.35
36,True,numeric_exact,1.0,3,3,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0000001192092896,0.35
37,True,choice,1.0,C,C,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0,0.35
38,True,numeric_exact,1.0,0,0,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
39,False,numeric_mismatch,0.0,0,2,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0000001192092896,0.35
40,True,yes_no,1.0,No,No,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0000001192092896,0.35
41,False,choice,1.0,C,B,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0,0.35
42,False,choice,1.0,A,B,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0000001192092896,0.35
43,True,choice,1.0,C,C,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0000001192092896,0.35
44,True,numeric_exact,1.0,3,3,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
45,False,yes_no,1.0,Yes,No,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0000001192092896,0.35
46,True,choice,1.0,C,C,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0000001192092896,0.35
47,False,choice,1.0,C,B,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0,0.35
48,True,numeric_exact,1.0,0,0,0.25,1.0,0.14285714285714285,1,7,1,1,1.0,1.0000001192092896,0.35
49,True,choice,1.0,A,A,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0000001192092896,0.35
50,False,choice,1.0,C,B,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
51,False,exact,1.0,Left,Right,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0000001192092896,0.35
52,False,numeric_mismatch,0.0,1,3,0.33333333333333337,1.0,0.2,1,5,1,1,1.0,1.0,0.35
53,True,yes_no,1.0,Yes,Yes,0.2857142857142857,1.0,0.16666666666666666,1,6,1,1,1.0,1.0000001192092896,0.35
54,True,yes_no,1.0,No,No,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0000001192092896,0.35
55,False,yes_no,1.0,Yes,No,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0000001192092896,0.35
56,True,yes_no,1.0,No,No,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0000001192092896,0.35
57,True,exact,1.0,Green,Green,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0000001192092896,0.35
58,False,yes_no,1.0,Yes,No,0.2222222222222222,1.0,0.125,1,8,1,1,1.0,1.0,0.35
